RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
011136-24CP,6,2024 Oct 02 12:00:00 AM,,,Under Investigation,7346 21ST AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011136-24CP,False,True,False,,forced out|being forced out,
012066-24CP,6,2024 Oct 23 12:00:00 AM,,,Completed,2220 W EMERSON ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012066-24CP,False,False,True,,,rent increase|without proper notice
012416-24CP,6,2024 Nov 04 12:00:00 AM,,,Under Investigation,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012416-24CP,False,False,True,,,rent increase
012445-24CP,6,2024 Nov 04 12:00:00 AM,,,Completed,2432 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012445-24CP,False,True,False,,trao,
012484-24CP,6,2024 Nov 05 12:00:00 AM,,,Completed,3821 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012484-24CP,False,False,True,,,rent increase
012581-24CP,6,2024 Nov 07 12:00:00 AM,,,Completed,6410 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012581-24CP,False,False,True,,,3 day notice
012788-24CP,6,2024 Nov 13 12:00:00 AM,,,Completed,5227 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012788-24CP,True,False,True,leak,,tenant rights
013122-24CP,6,2024 Nov 21 12:00:00 AM,,,Closed,7006 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013122-24CP,False,False,True,,,10 day notice
013225-24CP,6,2024 Nov 25 12:00:00 AM,,,Closed,5450 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013225-24CP,False,False,True,,,rent increase
013552-24CP,6,2024 Dec 05 12:00:00 AM,,,Completed,6341 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013552-24CP,False,True,True,,threaten,notice to vacate
013751-24CP,6,2024 Dec 10 12:00:00 AM,,,Closed,149 NE 64TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013751-24CP,False,False,True,,,rent increase
013899-24CP,6,2024 Dec 12 12:00:00 AM,,,Closed,5227 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013899-24CP,True,True,True,leak,trao,illegal eviction
014151-24CP,6,2024 Dec 19 12:00:00 AM,,,Completed,6301 22ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014151-24CP,False,True,False,,harass|threaten,
014400-24CP,6,2024 Dec 30 12:00:00 AM,,,Completed,2003 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014400-24CP,False,False,True,,,rent increase
000122-25CP,6,2025 Jan 02 12:00:00 AM,,,Under Investigation,2034 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000122-25CP,False,False,True,,,rent increase
000197-25CP,6,2025 Jan 03 12:00:00 AM,,,Completed,519 NE 73RD ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000197-25CP,False,False,True,,,rent increase
000246-25CP,6,2025 Jan 06 12:00:00 AM,,,Completed,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000246-25CP,False,False,True,,,rent increase
000481-25CP,6,2025 Jan 10 12:00:00 AM,,,Closed,6306 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000481-25CP,False,False,True,,,vacate notice
000566-25CP,6,2025 Jan 13 12:00:00 AM,,,Completed,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000566-25CP,False,False,True,,,rent increase
000670-25CP,6,2025 Jan 15 12:00:00 AM,,,Completed,519 NE 73RD ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000670-25CP,False,False,True,,,rent increase
001190-25CP,6,2025 Jan 28 12:00:00 AM,,,Completed,1711 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001190-25CP,False,False,True,,,notice to vacate
001318-25CP,6,2025 Jan 31 12:00:00 AM,,,Completed,6520 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001318-25CP,False,False,True,,,rent increase
001486-25CP,6,2025 Feb 06 12:00:00 AM,,,Completed,320 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001486-25CP,False,False,True,,,rent increase
001710-25CP,6,2025 Feb 14 12:00:00 AM,,,Completed,448 N 35TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001710-25CP,False,False,True,,,rent increase
002123-25CP,6,2025 Feb 25 12:00:00 AM,,,Completed,2105 N 57TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002123-25CP,False,False,True,,,rent increase
002291-25CP,6,2025 Feb 28 12:00:00 AM,,,Completed,6559 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002291-25CP,False,False,True,,,rent increase
002395-25CP,6,2025 Mar 04 12:00:00 AM,,,Completed,6011 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002395-25CP,False,False,True,,,rent increase
002638-25CP,6,2025 Mar 10 12:00:00 AM,,,Completed,830 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002638-25CP,False,False,True,,,rent increase
002987-25CP,6,2025 Mar 18 12:00:00 AM,,,Completed,3408 W LAWTON ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002987-25CP,False,False,True,,,rent increase
003227-25CP,6,2025 Mar 24 12:00:00 AM,,,Under Investigation,3401 W GOVERNMENT WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003227-25CP,False,False,True,,,10 day notice
003236-25CP,6,2025 Mar 24 12:00:00 AM,,,Under Investigation,5228 20TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003236-25CP,False,False,True,,,rent increase
003355-25CP,6,2025 Mar 26 12:00:00 AM,,,Under Investigation,7433 A 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003355-25CP,False,False,True,,,rent increase
003468-25CP,6,2025 Mar 28 12:00:00 AM,,,Under Investigation,3657 B DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003468-25CP,False,False,True,,,rent increase
003483-25CP,6,2025 Mar 28 12:00:00 AM,,,Under Investigation,7510 2ND AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003483-25CP,False,True,True,,threaten,illegal eviction
003490-25CP,6,2025 Mar 28 12:00:00 AM,,,Completed,119 NE 65TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003490-25CP,False,False,True,,,rent increase
003498-25CP,6,2025 Mar 28 12:00:00 AM,,,Completed,5440 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003498-25CP,False,False,True,,,rent increase
003685-25CP,6,2025 Apr 02 12:00:00 AM,,,Completed,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003685-25CP,False,False,True,,,rent increase
003710-25CP,6,2025 Mar 31 12:00:00 AM,,,Completed,7433 A 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003710-25CP,False,False,True,,,rent increase
003808-25CP,6,2025 Apr 04 12:00:00 AM,,,Completed,950 N 72ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003808-25CP,False,False,True,,,rent increase
003838-25CP,6,2025 Apr 04 12:00:00 AM,,,Completed,5121 17TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003838-25CP,False,False,True,,,rent increase
003890-25CP,6,2025 Apr 07 12:00:00 AM,,,Completed,743 N 35TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003890-25CP,False,False,True,,,rent increase
004012-25CP,6,2025 Apr 09 12:00:00 AM,,,Completed,6530 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004012-25CP,False,False,True,,,vacate notice
004016-25CP,6,2025 Apr 09 12:00:00 AM,,,Completed,5343 TALLMAN AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004016-25CP,False,False,True,,,pay or vacate|vacate notice
004282-25CP,6,2025 Apr 15 12:00:00 AM,,,Closed,737 N 71ST ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004282-25CP,False,False,True,,,rent increase
004488-25CP,6,2025 Apr 18 12:00:00 AM,,,Closed,8500 32ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004488-25CP,False,False,True,,,rent increase
004499-25CP,6,2025 Apr 18 12:00:00 AM,,,Completed,512 NE 72ND ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004499-25CP,False,False,True,,,rent increase
004516-25CP,6,2025 Apr 18 12:00:00 AM,,,Completed,2035 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004516-25CP,False,False,True,,,rent increase
004550-25CP,6,2025 Apr 21 12:00:00 AM,,,Completed,3831 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004550-25CP,False,False,True,,,without proper notice
004801-25CP,6,2025 Apr 25 12:00:00 AM,,,Completed,2216 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004801-25CP,False,False,True,,,illegal entry
004852-25CP,6,2025 Apr 28 12:00:00 AM,,,Completed,4326 36TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004852-25CP,False,False,True,,,rent increase
005114-25CP,6,2025 May 02 12:00:00 AM,,,Completed,5450 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005114-25CP,False,False,True,,,rent increase|without proper notice
005406-25CP,6,2025 May 08 12:00:00 AM,,,Completed,6530 24th AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005406-25CP,False,False,True,,,utility billing
005568-25CP,6,2025 May 13 12:00:00 AM,,,Under Investigation,8620 3RD AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005568-25CP,False,False,True,,,rent increase|without proper notice
005622-25CP,6,2025 May 14 12:00:00 AM,,,Completed,907 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005622-25CP,False,True,True,,threaten,vacate notice
005798-25CP,6,2025 May 19 12:00:00 AM,,,Completed,801 N 42ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005798-25CP,False,False,True,,,rent increase
005913-25CP,6,2025 May 20 12:00:00 AM,,,Completed,720 N 80TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005913-25CP,True,True,True,leak|flooding|mold,retaliat,rent increase|notice to vacate|just cause
006014-25CP,6,2025 May 22 12:00:00 AM,,,Completed,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006014-25CP,False,False,True,,,rent increase|20-day notice
006019-25CP,6,2025 May 22 12:00:00 AM,,,Completed,6417 26TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006019-25CP,False,False,True,,,tenant rights
006095-25CP,6,2025 May 23 12:00:00 AM,,,Completed,3201 W COMMODORE WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006095-25CP,False,False,True,,,rent increase
006404-25CP,6,2025 Jun 02 12:00:00 AM,,,Completed,7032 12TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006404-25CP,False,False,True,,,rent increase
006441-25CP,6,2025 Jun 02 12:00:00 AM,,,Completed,944 NW 64TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006441-25CP,False,False,True,,,vacate notice
006485-25CP,6,2025 Jun 03 12:00:00 AM,,,Completed,919 N 76TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006485-25CP,False,False,True,,,rent increase
006548-25CP,6,2025 Jun 04 12:00:00 AM,,,Completed,6212 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006548-25CP,False,False,True,,,rent increase
006826-25CP,6,2025 Jun 09 12:00:00 AM,,,Completed,8336 9TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006826-25CP,False,False,True,,,rent increase
007204-25CP,6,2025 Jun 16 12:00:00 AM,,,Closed,2230 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007204-25CP,False,False,True,,,rent increase
007460-25CP,6,2025 Jun 20 12:00:00 AM,,,Closed,1501 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007460-25CP,False,False,True,,,rent increase
007650-25CP,6,2025 Jun 24 12:00:00 AM,,,Completed,413 NE 73RD ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007650-25CP,False,False,True,,,rent increase
007922-25CP,6,2025 Jun 27 12:00:00 AM,,,Completed,8612 PALATINE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007922-25CP,False,False,True,,,10-day notice
007978-25CP,6,2025 Jun 30 12:00:00 AM,,,Completed,505 NE 70TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007978-25CP,False,False,True,,,rent increase
007985-25CP,6,2025 Jun 30 12:00:00 AM,,,Closed,7813 8TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007985-25CP,False,False,True,,,rent increase
008092-25CP,6,2025 Jul 02 12:00:00 AM,,,Completed,407 N 87TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008092-25CP,False,False,True,,,10-day notice
008180-25CP,6,2025 Jul 03 12:00:00 AM,,,Completed,8117 8TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008180-25CP,False,False,True,,,eviction notice
008257-25CP,6,2025 Jul 07 12:00:00 AM,,,Completed,5512 17TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008257-25CP,False,False,True,,,3 day notice
008261-25CP,6,2025 Jul 07 12:00:00 AM,,,Completed,1501 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008261-25CP,False,False,True,,,rent increase
008801-25CP,6,2025 Jul 15 12:00:00 AM,,,Completed,4318 C PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008801-25CP,False,False,True,,,notice to vacate
008827-25CP,6,2025 Jul 15 12:00:00 AM,,,Closed,916 N 72ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008827-25CP,False,False,True,,,rent increase
009654-25CP,6,2025 Jul 29 12:00:00 AM,,,Completed,311 N 43RD ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009654-25CP,False,False,True,,,rent increase
009813-25CP,6,2025 Jul 30 12:00:00 AM,,,Completed,6301 26TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009813-25CP,False,False,True,,,rent increase
009857-25CP,6,2025 Aug 01 12:00:00 AM,,,Closed,8547 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009857-25CP,False,False,True,,,rent increase
009931-25CP,6,2025 Aug 04 12:00:00 AM,,,Completed,2035 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009931-25CP,False,False,True,,,rent increase
010049-25CP,6,2025 Aug 05 12:00:00 AM,,,Completed,7100 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010049-25CP,False,False,True,,,rent increase
010335-25CP,6,2025 Aug 11 12:00:00 AM,,,Completed,4513 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010335-25CP,False,False,True,,,rent increase
011140-25CP,6,2025 Aug 28 12:00:00 AM,,,Completed,4250 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011140-25CP,False,False,True,,,rent increase
011356-25CP,6,2025 Sep 04 12:00:00 AM,,,Completed,2651 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011356-25CP,False,False,True,,,rent increase|without proper notice
011596-25CP,6,2025 Sep 10 12:00:00 AM,,,Completed,1130 NW 54TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011596-25CP,False,False,True,,,rent increase
011874-25CP,6,2025 Sep 16 12:00:00 AM,,,Completed,1446 NW 53RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011874-25CP,True,False,False,unsafe,,
012180-25CP,6,2025 Sep 24 12:00:00 AM,,,Completed,3200 30TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012180-25CP,False,False,True,,,rent increase
012287-25CP,6,2025 Sep 27 12:00:00 AM,,,Completed,2251 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012287-25CP,False,False,True,,,rent increase|illegal rent
012576-25CP,6,2025 Oct 03 12:00:00 AM,,,Closed,2539 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012576-25CP,False,False,True,,,improper notice
012812-25CP,6,2025 Oct 07 12:00:00 AM,,,Completed,6450 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012812-25CP,False,False,True,,,rent increase
012829-25CP,6,2025 Oct 08 12:00:00 AM,,,Completed,4259 GILMAN AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012829-25CP,False,False,True,,,rent increase
012891-25CP,6,2025 Oct 09 12:00:00 AM,,,Completed,5555 14TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012891-25CP,False,True,False,,trao,
013031-25CP,6,2025 Oct 14 12:00:00 AM,,,Completed,1701 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013031-25CP,False,False,True,,,vacate notice
013046-25CP,6,2025 Oct 14 12:00:00 AM,,,Under Investigation,1111 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013046-25CP,False,False,True,,,rent increase
013106-25CP,6,2025 Oct 15 12:00:00 AM,,,Completed,320 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013106-25CP,False,False,True,,,rent increase|without proper notice
013286-25CP,6,2025 Oct 20 12:00:00 AM,,,Closed,6757 22ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013286-25CP,False,False,True,,,security deposit
013585-25CP,6,2025 Oct 15 12:00:00 AM,,,Completed,1551 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013585-25CP,False,False,True,,,rent increase
013744-25CP,6,2025 Oct 23 12:00:00 AM,,,Closed,8500 32ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013744-25CP,False,False,True,,,rent increase
013796-25CP,6,2025 Oct 27 12:00:00 AM,,,Completed,3123 NW 87TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013796-25CP,False,True,False,,retaliat,
013832-25CP,6,2025 Oct 30 12:00:00 AM,,,Completed,2418 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013832-25CP,False,False,True,,,rent increase
013836-25CP,6,2025 Oct 30 12:00:00 AM,,,Completed,7121 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013836-25CP,False,False,True,,,rent increase
013952-25CP,6,2025 Nov 03 12:00:00 AM,,,Completed,7032 12TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013952-25CP,False,False,True,,,notice to vacate
013958-25CP,6,2025 Nov 03 12:00:00 AM,,,Completed,7530 F 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013958-25CP,False,False,True,,,rent increase
