RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
1020680-VI,Notice of Violation,Case,Shoreline,,2009 Sep 24 12:00:00 AM,2010 May 25 12:00:00 AM,Compliance Achieved,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020680-VI,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",9,2009,3,5,2010,2,False,False,243,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1020681-VI,Notice of Violation,Case,Shoreline,,2009 Sep 24 12:00:00 AM,2010 May 25 12:00:00 AM,Compliance Achieved,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020681-VI,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",9,2009,3,5,2010,2,False,False,243,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002789-10CP,Complaint,Request,Shoreline,"Unit 2, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,2010 May 25 12:00:00 AM,Completed,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002789-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,5,2010,2,False,False,-13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002790-10CP,Complaint,Request,Shoreline,"Unit 3, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,,,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002790-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002792-10CP,Complaint,Request,Shoreline,"Unit 4, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,2010 May 25 12:00:00 AM,Completed,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002792-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,5,2010,2,False,False,-13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002793-10CP,Complaint,Request,Shoreline,"Unit 5, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,2010 May 25 12:00:00 AM,Completed,Closed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002793-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,5,2010,2,False,False,-13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002794-10CP,Complaint,Request,Shoreline,"Unit 8, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,2010 May 25 12:00:00 AM,Completed,Closed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002794-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,5,2010,2,False,False,-13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002795-10CP,Complaint,Request,Shoreline,"Unit 9, accessory float w/o authorization",2010 Jun 07 12:00:00 AM,2010 May 25 12:00:00 AM,Completed,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002795-10CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,5,2010,2,False,False,-13,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003130-10CP,Complaint,Request,Shoreline,"Relocated entrance to the side of the building, removed deck, and laid asphalt over where the deck used to be - this added about 900 square feet of parking to the front of Lake Union Crew.",2010 Jun 23 12:00:00 AM,2010 Jun 29 12:00:00 AM,Completed,Completed,11 E ALLISON ST,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003130-10CP,47.64899599,-122.32539425,"(47.64899599, -122.32539425)",6,2010,2,6,2010,2,False,False,6,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false
003457-10CP,Complaint,Request,Shoreline,"Report of unpermitted work over water. NOTE: Emailed complainant for more information, will add info. if complainant responds.",2010 Jul 12 12:00:00 AM,2010 Jul 14 12:00:00 AM,Completed,Completed,2460 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003457-10CP,47.64121929,-122.34181307,"(47.64121929, -122.34181307)",7,2010,3,7,2010,3,False,False,2,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
004106-10CP,Complaint,Request,Shoreline,Construction w/o shoreline permit. Constructing a 4' to 5' tall and about 20' long structure along the length of the car parking area.,2010 Aug 19 12:00:00 AM,2010 Aug 31 12:00:00 AM,Completed,Completed,1214 E HAMLIN ST,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004106-10CP,47.64578913,-122.315878,"(47.64578913, -122.315878)",8,2010,3,8,2010,3,False,False,12,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
004516-10CP,Complaint,Request,Shoreline,"Floating home owner has about 6 or 7 large logs that have floated in during storms lashed together and tied to floating home, also an old raft tied to houseboat. Per complainant, the HOA has asked the homeowner to remove these items but they have refused.",2010 Sep 17 12:00:00 AM,2010 Sep 23 12:00:00 AM,Completed,Completed,2017 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004516-10CP,47.63727005,-122.33007462,"(47.63727005, -122.33007462)",9,2010,3,9,2010,3,False,False,6,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
004607-10CP,Complaint,Request,Shoreline,Per email: repair & possible expansion of pier w/o shoreline exemption.,2010 Sep 23 12:00:00 AM,2010 Sep 23 12:00:00 AM,Completed,Completed,1611 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004607-10CP,47.63405986,-122.32736439,"(47.63405986, -122.32736439)",9,2010,3,9,2010,3,False,False,0,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
005404-10CP,Complaint,Request,Shoreline,Jorve is replacing a roof over some slips and is throwing debris directly into the water.,2010 Dec 07 12:00:00 AM,2010 Dec 06 12:00:00 AM,Completed,Completed,360 W EWING ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005404-10CP,47.65280429,-122.36250148,"(47.65280429, -122.36250148)",12,2010,4,12,2010,4,False,False,-1,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1021485-VI,Notice of Violation,Case,Shoreline,A wooden float is brought out into the dock on the weekends and removed and hidden under the building during the week. The wood is treated and may be toxic to fish.,2010 Jan 05 12:00:00 AM,2011 Jul 13 12:00:00 AM,Compliance Achieved,Completed,2501 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1021485-VI,47.64293118,-122.32933438,"(47.64293118, -122.32933438)",1,2010,1,7,2011,3,False,False,554,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1022726-VI,Notice of Violation,Case,Shoreline,"Unit 2, accessory float w/o authorization",2010 Jun 09 12:00:00 AM,2010 Sep 07 12:00:00 AM,Compliance Achieved,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1022726-VI,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,9,2010,3,False,False,90,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1022730-VI,Notice of Violation,Case,Shoreline,"Unit 4, accessory float w/o authorization",2010 Jun 09 12:00:00 AM,2010 Sep 07 12:00:00 AM,Compliance Achieved,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1022730-VI,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,9,2010,3,False,False,90,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1022735-VI,Notice of Violation,Case,Shoreline,"Unit 9, accessory float w/o authorization",2010 Jun 09 12:00:00 AM,2010 Sep 07 12:00:00 AM,Compliance Achieved,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1022735-VI,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",6,2010,2,9,2010,3,False,False,90,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1023003-VI,Notice of Violation,Case,Shoreline,"Relocated entrance to the side of the building, removed deck, and laid asphalt over where the deck used to be - this added about 900 square feet of parking to the front of Lake Union Crew.",2010 Jun 29 12:00:00 AM,2010 Jun 29 12:00:00 AM,Compliance Achieved,Completed,11 E ALLISON ST,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1023003-VI,47.64899599,-122.32539425,"(47.64899599, -122.32539425)",6,2010,2,6,2010,2,False,False,0,,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false
1023204-VI,Notice of Violation,Case,Shoreline,"Report of unpermitted work over water. NOTE: Emailed complainant for more information, will add info. if complainant responds.",2010 Jul 15 12:00:00 AM,,,Completed,2460 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1023204-VI,47.64121929,-122.34181307,"(47.64121929, -122.34181307)",7,2010,3,,,,True,True,,,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1023682-VI,Notice of Violation,Case,Shoreline,Construction w/o shoreline permit. Constructing a 4' to 5' tall and about 20' long structure along the length of the car parking area.,2010 Sep 01 12:00:00 AM,2011 Jan 18 12:00:00 AM,Compliance Achieved,Completed,1214 E HAMLIN ST,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1023682-VI,47.64578913,-122.315878,"(47.64578913, -122.315878)",9,2010,3,1,2011,1,False,False,139,,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
1023894-VI,Notice of Violation,Case,Shoreline,Per email: repair & possible expansion of pier w/o shoreline exemption.,2010 Sep 23 12:00:00 AM,2012 Mar 01 12:00:00 AM,Compliance Achieved,Completed,1611 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1023894-VI,47.63405986,-122.32736439,"(47.63405986, -122.32736439)",9,2010,3,3,2012,1,False,False,525,,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1023900-VI,Notice of Violation,Case,Shoreline,"Floating home owner has about 6 or 7 large logs that have floated in during storms lashed together and tied to floating home, also an old raft tied to houseboat. Per complainant, the HOA has asked the homeowner to remove these items but they have refused.",2010 Sep 23 12:00:00 AM,2010 Nov 09 12:00:00 AM,Compliance Achieved,Completed,2017 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1023900-VI,47.63727005,-122.33007462,"(47.63727005, -122.33007462)",9,2010,3,11,2010,4,False,False,47,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
002452-11CP,Complaint,Request,Shoreline,"Building a new waterfront pier or perhaps a floating dock? Wooden frame with barrels floating in the water, the owner of the property mentioned to complainant that his intention was to build a floating dock and add a motor to it so it would be considered a boat.",2011 May 23 12:00:00 AM,2011 May 25 12:00:00 AM,Completed,Completed,13744 RIVIERA PL NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002452-11CP,47.72963317,-122.28196336,"(47.72963317, -122.28196336)",5,2011,2,5,2011,2,False,False,2,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002828-11CP,Complaint,Request,Shoreline,See attached email. Is construction per plans for permit # 6248208?,2011 Jun 17 12:00:00 AM,,,Completed,2031 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002828-11CP,47.63776911,-122.33007373,"(47.63776911, -122.33007373)",6,2011,2,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
003669-11CP,Complaint,Request,Shoreline,"Installed a dock without a permit alongside the building. Caller doesn't think it was done correctly as the dock keeps banging into the side of the building.  Not viewable from ROW but if you contact the catering company located in the Tyee Yacht Club, someone will allow you access.",2011 Aug 05 12:00:00 AM,2011 Aug 09 12:00:00 AM,Completed,Completed,3229 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003669-11CP,47.65158599,-122.32326054,"(47.65158599, -122.32326054)",8,2011,3,8,2011,3,False,False,4,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
003859-11CP,Complaint,Request,Shoreline,"Working on a boat over city property in Fairview Ave E ROW, sanding along perimeter of boat (may not be following BMPs); is it OK for a boat to be parked there?",2011 Aug 17 12:00:00 AM,2011 Aug 22 12:00:00 AM,Completed,Completed,2201 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003859-11CP,47.63842808,-122.33007257,"(47.63842808, -122.33007257)",8,2011,3,8,2011,3,False,False,5,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004420-11CP,Complaint,Request,Shoreline,,2011 Sep 26 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004420-11CP,,,,9,2011,3,,,,True,True,,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
005186-11CP,Complaint,Request,Shoreline,Adding aluminum walkway with swimming ladder attached to it. Will floating home coverage exceed 1200 square feet of water area?,2011 Nov 30 12:00:00 AM,2011 Dec 13 12:00:00 AM,Completed,Completed,2369 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005186-11CP,47.64173628,-122.33006646,"(47.64173628, -122.33006646)",11,2011,4,12,2011,4,False,False,13,,True,False,False,False,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
