RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
001641-24CP,7,2024 Feb 09 12:00:00 AM,,,Completed,2801 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001641-24CP,False,False,True,,,rent increase
001803-24CP,7,2024 Feb 14 12:00:00 AM,,,Completed,1249 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001803-24CP,False,False,True,,,tenant rights
002153-24CP,7,2024 Feb 26 12:00:00 AM,,,Completed,2400 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002153-24CP,False,False,True,,,eviction notice
002376-24CP,7,2024 Mar 04 12:00:00 AM,,,Completed,2706 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002376-24CP,False,False,True,,,rent increase
002416-24CP,7,2024 Mar 04 12:00:00 AM,,,Completed,802 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002416-24CP,False,False,True,,,pay or vacate|vacate notice
002637-24CP,7,2024 Mar 08 12:00:00 AM,,,Completed,2300 ELLIOTT AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002637-24CP,False,False,True,,,eviction notice
002837-24CP,7,2024 Mar 14 12:00:00 AM,,,Completed,435 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002837-24CP,False,False,True,,,tenant rights
002940-24CP,7,2024 Mar 18 12:00:00 AM,,,Completed,420 PONTIUS AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002940-24CP,False,False,True,,,rent increase
003121-24CP,7,2024 Mar 22 12:00:00 AM,,,Under Investigation,2519 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003121-24CP,False,False,True,,,late fees|tenant rights
003263-24CP,7,2024 Mar 26 12:00:00 AM,,,Completed,111 FAIRVIEW AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003263-24CP,False,False,True,,,tenant rights
003296-24CP,7,2024 Mar 27 12:00:00 AM,,,Completed,211 PINE ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003296-24CP,False,False,True,,,notice to terminate|eviction notice
003299-24CP,7,2024 Mar 27 12:00:00 AM,,,Completed,1915 1ST AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003299-24CP,False,False,True,,,rent increase
003313-24CP,7,2024 Mar 27 12:00:00 AM,,,Completed,819 VIRGINIA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003313-24CP,False,False,True,,,rent increase
003449-24CP,7,2024 Apr 01 12:00:00 AM,,,Completed,121 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003449-24CP,False,False,True,,,rent increase
003463-24CP,7,2024 Apr 01 12:00:00 AM,,,Under Investigation,523 PINE ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003463-24CP,False,False,True,,,rent increase
003492-24CP,7,2024 Apr 02 12:00:00 AM,,,Completed,711 W FLORENTIA PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003492-24CP,False,False,True,,,notice to vacate|security deposit
003528-24CP,7,2024 Apr 03 12:00:00 AM,,,Completed,820 LENORA ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003528-24CP,False,False,True,,,rent increase
003542-24CP,7,2024 Apr 03 12:00:00 AM,,,Completed,888 WESTERN AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003542-24CP,False,False,True,,,eviction notice
003599-24CP,7,2024 Apr 02 12:00:00 AM,,,Completed,624 YALE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003599-24CP,False,False,True,,,rent increase
003707-24CP,7,2024 Apr 03 12:00:00 AM,,,Completed,66 BELL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003707-24CP,True,False,False,leak|water damage,,
003713-24CP,7,2024 Apr 04 12:00:00 AM,,,Completed,1260 REPUBLICAN ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003713-24CP,False,False,True,,,rent increase
003740-24CP,7,2024 Apr 09 12:00:00 AM,,,Completed,1522 POST AL,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003740-24CP,False,False,True,,,eviction notice
003758-24CP,7,2024 Apr 09 12:00:00 AM,,,Completed,617 QUEEN ANNE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003758-24CP,False,False,True,,,rent increase
004063-24CP,7,2024 Apr 16 12:00:00 AM,,,Completed,159 DENNY WAY,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004063-24CP,False,False,True,,,rent increase
004463-24CP,7,2024 Apr 26 12:00:00 AM,,,Under Investigation,121 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004463-24CP,False,False,True,,,without proper notice
004806-24CP,7,2024 May 07 12:00:00 AM,,,Closed,50 UNIVERSITY ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004806-24CP,False,False,True,,,rent increase|improper notice
004820-24CP,7,2024 May 07 12:00:00 AM,,,Completed,1137 9TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004820-24CP,False,False,True,,,notice to vacate|rental registration
004909-24CP,7,2024 May 03 12:00:00 AM,,,Closed,2721 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004909-24CP,True,False,False,no heat|mold,,
004951-24CP,7,2024 May 10 12:00:00 AM,,,Completed,600 7TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004951-24CP,False,True,True,,locked out,eviction notice
005280-24CP,7,2024 May 20 12:00:00 AM,,,Completed,307 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005280-24CP,False,False,True,,,rent increase
005283-24CP,7,2024 May 20 12:00:00 AM,,,Under Investigation,430 8TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005283-24CP,False,False,True,,,rent increase
005349-24CP,7,2024 May 21 12:00:00 AM,,,Completed,2900 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005349-24CP,False,False,True,,,rent increase
005393-24CP,7,2024 May 22 12:00:00 AM,,,Under Investigation,1000 8TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005393-24CP,False,False,True,,,rent increase|improper notice
005467-24CP,7,2024 May 23 12:00:00 AM,,,Completed,1000 8TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005467-24CP,False,False,True,,,pay or vacate
005574-24CP,7,2024 May 28 12:00:00 AM,,,Completed,656 B W EMERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005574-24CP,False,False,True,,,rent increase
005586-24CP,7,2024 May 28 12:00:00 AM,,,Completed,420 PONTIUS AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005586-24CP,False,False,True,,,rent increase|without proper notice
005711-24CP,7,2024 May 30 12:00:00 AM,2024 Jul 05 12:00:00 AM,Completed,Completed,1110 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005711-24CP,True,True,True,leak|leaks|flooding,pota,tenant rights
005759-24CP,7,2024 May 28 12:00:00 AM,,,Completed,202 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005759-24CP,False,False,True,,,improper notice
005808-24CP,7,2024 Jun 03 12:00:00 AM,,,Completed,3419 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005808-24CP,False,False,True,,,rent increase
005811-24CP,7,2024 Jun 03 12:00:00 AM,,,Completed,2021 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005811-24CP,False,False,True,,,pay or vacate|vacate notice
005907-24CP,7,2024 Jun 03 12:00:00 AM,,,Completed,75 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005907-24CP,False,False,True,,,rent increase
005929-24CP,7,2024 Jun 05 12:00:00 AM,,,Closed,121 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005929-24CP,False,False,True,,,rent increase
006017-24CP,7,2024 Jun 07 12:00:00 AM,,,Completed,702 SPRING ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006017-24CP,False,False,True,,,10 day notice
006161-24CP,7,2024 Jun 11 12:00:00 AM,,,Under Investigation,422 1ST AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006161-24CP,False,False,True,,,rent increase
006346-24CP,7,2024 Jun 16 12:00:00 AM,,,Completed,1110 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006346-24CP,True,False,False,leak|hazard,,
006560-24CP,7,2024 Jun 20 12:00:00 AM,,,Completed,1340 4TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006560-24CP,False,False,True,,,rent increase
006625-24CP,7,2024 Jun 21 12:00:00 AM,,,Completed,1305 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006625-24CP,False,False,True,,,rent increase
006866-24CP,7,2024 Jun 26 12:00:00 AM,,,Under Investigation,583 BATTERY ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006866-24CP,False,False,True,,,rent increase|without proper notice
006881-24CP,7,2024 Jun 27 12:00:00 AM,,,Under Investigation,155 ALOHA ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006881-24CP,False,False,True,,,late fees
006999-24CP,7,2024 Jun 28 12:00:00 AM,,,Under Investigation,75 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006999-24CP,False,False,True,,,rent increase
007055-24CP,7,2024 Jul 01 12:00:00 AM,,,Completed,2233 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007055-24CP,False,False,True,,,rent increase|without proper notice
007276-24CP,7,2024 Jul 08 12:00:00 AM,,,Closed,1120 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007276-24CP,False,False,True,,,rent increase|without proper notice
007410-24CP,7,2024 Jul 10 12:00:00 AM,,,Closed,2706 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007410-24CP,False,False,True,,,rent increase
007479-24CP,7,2024 Jul 11 12:00:00 AM,,,Completed,1811 EASTLAKE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007479-24CP,True,True,False,hazard,pota,
007513-24CP,7,2024 Jul 12 12:00:00 AM,,,Completed,1255 HARRISON ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007513-24CP,False,True,False,,lockout,
007552-24CP,7,2024 Jul 15 12:00:00 AM,,,Completed,975 JOHN ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007552-24CP,False,False,True,,,eviction notice
007558-24CP,7,2024 Jul 15 12:00:00 AM,,,Completed,2905 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007558-24CP,False,True,True,,locked out,eviction notice
008155-24CP,7,2024 Jul 26 12:00:00 AM,,,Completed,2801 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008155-24CP,False,True,True,,locked out,eviction notice
008401-24CP,7,2024 Aug 02 12:00:00 AM,,,Completed,1915 2ND AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008401-24CP,False,False,True,,,rent increase
008506-24CP,7,2024 Aug 06 12:00:00 AM,,,Closed,62 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008506-24CP,False,False,True,,,rent increase
008640-24CP,7,2024 Aug 08 12:00:00 AM,,,Completed,2312 3RD AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008640-24CP,False,False,True,,,eviction notice
008711-24CP,7,2024 Aug 08 12:00:00 AM,,,Completed,1255 HARRISON ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008711-24CP,False,False,True,,,rent increase
008844-24CP,7,2024 Aug 12 12:00:00 AM,,,Completed,76 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008844-24CP,False,False,True,,,tenant rights
008852-24CP,7,2024 Aug 12 12:00:00 AM,,,Completed,2101 7TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008852-24CP,False,False,True,,,rent increase
009008-24CP,7,2024 Aug 14 12:00:00 AM,,,Completed,123 2ND AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009008-24CP,False,False,True,,,rent increase|improper notice
009232-24CP,7,2024 Aug 20 12:00:00 AM,,,Completed,103 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009232-24CP,False,False,True,,,3 day notice
009255-24CP,7,2024 Aug 20 12:00:00 AM,,,Completed,2911 2ND AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009255-24CP,False,False,True,,,rent increase
009402-24CP,7,2024 Aug 23 12:00:00 AM,,,Completed,800 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009402-24CP,False,False,True,,,eviction notice
009456-24CP,7,2024 Aug 26 12:00:00 AM,,,Completed,224 PONTIUS AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009456-24CP,False,False,True,,,rent increase|illegal rent
009546-24CP,7,2024 Aug 28 12:00:00 AM,,,Closed,430 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009546-24CP,False,False,True,,,rent increase
009548-24CP,7,2024 Aug 28 12:00:00 AM,,,Closed,1808 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009548-24CP,False,False,True,,,rent increase
009607-24CP,7,2024 Aug 29 12:00:00 AM,,,Completed,2233 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009607-24CP,False,False,True,,,20-day notice|notice to vacate
009624-24CP,7,2024 Aug 29 12:00:00 AM,,,Completed,2300 ELLIOTT AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009624-24CP,False,False,True,,,rent increase
009688-24CP,7,2024 Aug 29 12:00:00 AM,,,Completed,588 BELL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009688-24CP,False,False,True,,,rent increase
009720-24CP,7,2024 Sep 01 12:00:00 AM,,,Under Investigation,1120 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009720-24CP,False,False,True,,,rent increase|without proper notice
009893-24CP,7,2024 Sep 05 12:00:00 AM,,,Completed,2706 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009893-24CP,False,False,True,,,rent increase
010076-24CP,7,2024 Sep 10 12:00:00 AM,,,Completed,2402 2ND AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010076-24CP,False,True,False,,locked out,
010335-24CP,7,2024 Sep 13 12:00:00 AM,,,Completed,510 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010335-24CP,False,False,True,,,tenant rights
010429-24CP,7,2024 Sep 17 12:00:00 AM,,,Completed,1701 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010429-24CP,False,False,True,,,rent increase
010495-24CP,7,2024 Sep 18 12:00:00 AM,,,Completed,919 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010495-24CP,False,False,True,,,rent increase
010583-24CP,7,2024 Sep 20 12:00:00 AM,,,Completed,2620 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010583-24CP,False,False,True,,,notice to vacate
010606-24CP,7,2024 Sep 20 12:00:00 AM,,,Completed,3821 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010606-24CP,False,False,True,,,rent increase
010673-24CP,7,2024 Sep 23 12:00:00 AM,,,Completed,211 LENORA ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010673-24CP,False,False,True,,,rent increase
010751-24CP,7,2024 Sep 24 12:00:00 AM,,,Completed,1515 6TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010751-24CP,False,False,True,,,rent increase
010979-24CP,7,2024 Sep 27 12:00:00 AM,,,Completed,800 1ST AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010979-24CP,False,False,True,,,vacate notice
011001-24CP,7,2024 Sep 30 12:00:00 AM,,,Closed,2134 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011001-24CP,False,False,True,,,rent increase
011249-24CP,7,2024 Oct 03 12:00:00 AM,,,Completed,2319 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011249-24CP,False,False,True,,,rent increase|without proper notice
011284-24CP,7,2024 Oct 04 12:00:00 AM,,,Completed,101 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011284-24CP,False,False,True,,,rent increase
011325-24CP,7,2024 Oct 05 12:00:00 AM,,,Completed,809 OLIVE WAY,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011325-24CP,False,False,True,,,rent increase|unlawful rent|without proper notice
011608-24CP,7,2024 Oct 11 12:00:00 AM,,,Completed,2519 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011608-24CP,False,False,True,,,3-day notice
011669-24CP,7,2024 Oct 15 12:00:00 AM,,,Completed,1820 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011669-24CP,True,False,True,infestation,,pay or vacate|vacate notice
011826-24CP,7,2024 Oct 17 12:00:00 AM,,,Completed,1942 WESTLAKE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011826-24CP,False,False,True,,,rent increase|pay or vacate
012268-24CP,7,2024 Oct 29 12:00:00 AM,,,Completed,718 CHERRY ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012268-24CP,False,False,True,,,eviction notice
012308-24CP,7,2024 Oct 30 12:00:00 AM,,,Completed,422 1ST AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012308-24CP,False,False,True,,,rent increase
012348-24CP,7,2024 Oct 30 12:00:00 AM,,,Under Investigation,617 3RD AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012348-24CP,False,False,True,,,rent increase
012740-24CP,7,2024 Nov 12 12:00:00 AM,,,Completed,3040 17TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012740-24CP,False,False,True,,,3 day notice
012757-24CP,7,2024 Nov 12 12:00:00 AM,,,Closed,2504 WESTERN AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012757-24CP,False,False,True,,,rent increase
012793-24CP,7,2024 Nov 13 12:00:00 AM,,,Completed,211 LENORA ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012793-24CP,False,False,True,,,rent increase
012865-24CP,7,2024 Nov 14 12:00:00 AM,,,Completed,1120 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012865-24CP,False,False,True,,,rent increase
012983-24CP,7,2024 Nov 18 12:00:00 AM,,,Completed,76 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012983-24CP,False,False,True,,,rent increase
013134-24CP,7,2024 Nov 21 12:00:00 AM,,,Completed,702 SPRING ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013134-24CP,False,False,True,,,10-day notice
013180-24CP,7,2024 Nov 22 12:00:00 AM,,,Completed,2230 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013180-24CP,True,False,False,no heat,,
013203-24CP,7,2024 Nov 22 12:00:00 AM,,,Completed,1811 EASTLAKE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013203-24CP,False,True,False,,lockout,
